[2025-11-06T00:00:43.570Z] [ERROR] Failed to clean old archives | {"error":{"message":"Maximum call stack size exceeded","stack":"RangeError: Maximum call stack size exceeded\n    at Array.forEach (<anonymous>)\n    at LogFileManager.cleanOldArchives (/app/dist/utils/logFileManager.js:152:19)\n    at LogFileManager.rotateIfNeeded (/app/dist/utils/logFileManager.js:111:18)\n    at LogFileManager.writeLog (/app/dist/utils/logFileManager.js:118:14)\n    at Logger.writeToLogFile (/app/dist/utils/logger.js:54:34)\n    at Logger.info (/app/dist/utils/logger.js:93:18)\n    at LogFileManager.rotateIfNeeded (/app/dist/utils/logFileManager.js:100:29)\n    at LogFileManager.writeLog (/app/dist/utils/logFileManager.js:118:14)\n    at Logger.writeToLogFile (/app/dist/utils/logger.js:54:34)\n    at Logger.info (/app/dist/utils/logger.js:93:18)"}}
[2025-11-06T22:00:59.667Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:01:20.537Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:01:20.538Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:01:29.825Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:01:29.825Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:01:50.706Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:01:50.707Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:02:00.011Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:02:00.012Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:02:20.854Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:02:20.855Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:02:30.166Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:02:30.166Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:02:51.032Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:02:51.032Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:03:00.319Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:03:00.320Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:03:21.178Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:03:21.179Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:03:30.484Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:03:30.485Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:03:51.337Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:03:51.338Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:04:00.634Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:04:00.634Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:04:21.500Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:04:21.501Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:04:30.821Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:04:30.822Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:04:51.706Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:04:51.706Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:05:01.018Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:05:01.019Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:05:21.886Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:05:21.886Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:05:31.189Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:05:31.190Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:05:52.046Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:05:52.047Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:06:01.350Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:06:01.350Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:06:22.202Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:06:22.203Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:06:31.504Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:06:31.505Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:06:52.398Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:06:52.399Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:07:01.684Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:07:01.686Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:07:22.564Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:07:22.565Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:07:31.874Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:07:31.876Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:07:52.721Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:07:52.722Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:08:02.029Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:08:02.036Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"7ms"}
[2025-11-06T22:08:22.905Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:08:22.906Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:08:32.199Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:08:32.200Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:08:53.063Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:08:53.063Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:09:02.363Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:09:02.364Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:09:23.221Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:09:23.222Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:09:32.506Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:09:32.506Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200}
[2025-11-06T22:09:53.400Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:09:53.400Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:10:02.761Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:10:02.762Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:10:23.599Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:10:23.600Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:10:33.044Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:10:33.047Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T22:10:53.801Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:10:53.804Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:11:03.244Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:11:03.246Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:11:24.019Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:11:24.020Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:11:33.429Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:11:33.430Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:11:54.198Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:11:54.200Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:12:03.624Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:12:03.625Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:12:24.397Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:12:24.398Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:12:33.819Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:12:33.821Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:12:54.597Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:12:54.598Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:13:04.046Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:13:04.050Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T22:13:24.862Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:13:24.864Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:13:34.297Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:13:34.298Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:13:55.125Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:13:55.126Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:14:04.542Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:14:04.543Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:14:25.659Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:14:25.673Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T22:14:34.972Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:14:34.973Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:14:56.157Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:14:56.169Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T22:15:05.699Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:15:05.700Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:15:26.698Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:15:26.711Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T22:15:36.381Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:15:36.383Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T22:15:57.323Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:15:57.324Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:16:06.949Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:16:06.961Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:16:28.081Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:16:28.084Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"16ms"}
[2025-11-06T22:16:37.568Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:16:37.579Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"11ms"}
[2025-11-06T22:16:58.809Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:16:58.819Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"10ms"}
[2025-11-06T22:17:08.346Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:17:08.347Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T22:17:30.183Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:17:30.184Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:17:39.141Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:17:39.156Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T22:18:00.941Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:18:00.943Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T22:18:09.978Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:18:09.980Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T22:18:31.921Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:18:31.923Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:18:40.731Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:18:40.733Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T22:19:02.784Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:19:02.797Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"13ms"}
[2025-11-06T22:19:11.446Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:19:11.447Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:19:33.415Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:19:33.418Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T22:19:42.013Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:19:42.014Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:20:04.178Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:20:04.180Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:20:12.939Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:20:12.942Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"12ms"}
[2025-11-06T22:20:34.717Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:20:34.719Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:20:43.644Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:20:43.646Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:21:05.511Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:21:05.512Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:21:14.388Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:21:14.390Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T22:21:36.319Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:21:36.321Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"17ms"}
[2025-11-06T22:21:45.042Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:21:45.045Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:22:07.048Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:22:07.055Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"7ms"}
[2025-11-06T22:22:15.724Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:22:15.725Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:22:37.707Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:22:37.709Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"3ms"}
[2025-11-06T22:22:46.549Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:22:46.563Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T22:23:08.573Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:23:08.587Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"15ms"}
[2025-11-06T22:23:17.258Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:23:17.271Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"14ms"}
[2025-11-06T22:23:39.251Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:23:39.252Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:23:48.088Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:23:48.089Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:24:10.115Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:24:10.119Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"4ms"}
[2025-11-06T22:24:18.428Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:24:18.430Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:24:40.313Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:24:40.313Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:24:48.665Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:24:48.666Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:25:10.508Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:25:10.509Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:25:18.859Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:25:18.860Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"2ms"}
[2025-11-06T22:25:40.708Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
[2025-11-06T22:25:40.709Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health","statusCode":200,"duration":"1ms"}
[2025-11-06T22:25:49.049Z] [INFO] HTTP GET /health | {"method":"GET","url":"/health"}
